grid_id,lat,lon,forest_mask,ndmi,ndvi,forest_pct,ndmi_raw_score,ndmi_hist_mean,ndmi_hist_min,ndmi_hist_max,ndmi_hist_count,ndmi_deviation,moisture_score_calibrated,moisture_class_calibrated,ndmi_calibration_method,map1_distance_m,map1_pressure,map2_distance_m,map2_pressure,mining_pressure_score,mining_pressure_class,fire_count,fire_frp_max,fire_frp_sum,fire_detected,fire_intensity_class,ndvi_hist_mean,ndmi_hist_mean_trend,repeated_fire_count,ndvi_trend_class,ndmi_trend_class,repeated_fire_class,health_score,health_class,health_risk,moisture_risk,mining_risk,fire_risk,historical_risk_score,final_risk_score,final_priority,patrol_action,google_maps_link,system_run_timestamp_local,corrected_health_score,corrected_health_class,corrected_health_risk,corrected_moisture_score,corrected_moisture_class,corrected_moisture_risk,corrected_mining_risk,corrected_mining_class,corrected_fire_risk,corrected_fire_class,corrected_history_risk,corrected_final_risk_score,corrected_final_priority,corrected_patrol_action,pipeline_timestamp
GD-46-18,24.917714696370798,87.20316695,0.1637093043942359,-0.087170064,0.3904713170660414,16.370930439423596,30,-0.086494611,-0.092550081,-0.070838802,28,-0.0007,11,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,19460.81,0,17849.96,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3978018062775726,-0.086494611,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,89,0,0,0,41.95,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.917714696370794,87.203166953227",02-05-2026 16:55,54.5,MODERATE,45.5,30.4,DRY_STRESS,58.08,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.07,LOW,Continue monitoring,02-05-2026 16:55
GD-43-14,24.890765361121066,87.16356328766442,0.057244618,-0.087222322,0.390615258,5.7244618395303375,30,-0.097356748,-0.105868394,-0.059894,29,0.0101,42,DRY,GRID_HISTORY_CALIBRATED,24447.03,0,22801.52,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3915476057436365,-0.097356748,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,58,0,0,0,32.65,LOW,Routine monitoring,"https://www.google.com/maps?q=24.890765361121062,87.16356328766442",02-05-2026 16:55,54.51,MODERATE,45.49,30.4,DRY_STRESS,58.08,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.07,LOW,Continue monitoring,02-05-2026 16:55
GD-53-12,24.98059647862016,87.14376145,0.092580093,-0.075971514,0.3755641322896002,9.258009271993044,32,-0.089045385,-0.115926,-0.072754458,29,0.0131,85,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,20999.25,0,21716.51,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3720020132611255,-0.089045385,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,15,0,0,0,20,LOW,Routine monitoring,"https://www.google.com/maps?q=24.980596478620157,87.1437614548831",02-05-2026 16:55,52.84,MODERATE,47.16,32,DRY_STRESS,56.4,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.07,LOW,Continue monitoring,02-05-2026 16:55
GD-78-46,25.20517427236789,87.48039261216516,0.1226023785685463,-0.069816376,0.3672505316526257,12.260237856854635,33,-0.056602481,-0.069816376,0.024338,29,-0.0132,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,19750.47,0,24961.49,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3792332213890949,-0.056602481,0,STABLE,STABLE,NO_REPEATED_FIRE,37,STRESSED,63,100,0,0,0,45.75,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.205174272367895,87.48039261216516",02-05-2026 16:55,51.92,MODERATE,48.08,32.88,DRY_STRESS,55.47,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-67-04,25.10636004311889,87.06455412375792,0.030025284,-0.05719175,0.3505564442246129,3.002528378,35,-0.060363532,-0.065253085,-0.024731,29,0.0032,21,VERY_DRY,GRID_HISTORY_CALIBRATED,28357.23,0,32101.03,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3539165596174279,-0.060363532,0,STABLE,STABLE,NO_REPEATED_FIRE,35,STRESSED,65,79,0,0,0,39.95,LOW,Routine monitoring,"https://www.google.com/maps?q=25.106360043118894,87.06455412375792",02-05-2026 16:55,50.06,MODERATE,49.94,34.69,DRY_STRESS,53.58,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-11-11,24.60330578512396,87.13386053849247,0.1413150684931506,-0.059291148,0.353256079,14.131506849315064,34,-0.062846602,-0.080119,-0.053175258,29,0.0036,47,DRY,GRID_HISTORY_CALIBRATED,51889.81,0,48933.63,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3546429215036556,-0.062846602,0,STABLE,STABLE,NO_REPEATED_FIRE,35,STRESSED,65,53,0,0,0,32.15,LOW,Routine monitoring,"https://www.google.com/maps?q=24.60330578512396,87.13386053849247",02-05-2026 16:55,50.36,MODERATE,49.64,34.39,DRY_STRESS,53.89,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-31-12,24.782968020122148,87.14376145,0.1724989939150996,-0.096756501,0.4037701794223129,17.24989939150996,29,-0.107546888,-0.115925562,-0.077208,29,0.0108,43,DRY,GRID_HISTORY_CALIBRATED,34360.28,0,31946.84,0,0,NONE,0,,0,FALSE,NO_FIRE,0.392821329,-0.107546888,0,STABLE,STABLE,NO_REPEATED_FIRE,40,MODERATE,60,57,0,0,0,32.1,LOW,Routine monitoring,"https://www.google.com/maps?q=24.782968020122148,87.1437614548831",02-05-2026 16:55,55.97,MODERATE,44.03,29.03,DRY_STRESS,59.51,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-38-05,24.845849802371514,87.07445504014858,0.078375108,-0.065712891,0.3617764579450058,7.837510793962467,33,-0.074975614,-0.089952,-0.054801783,29,0.0093,53,DRY,GRID_HISTORY_CALIBRATED,34624.53,0,33082.97,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3583262077373267,-0.074975614,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,47,0,0,0,30.1,LOW,Routine monitoring,"https://www.google.com/maps?q=24.845849802371514,87.07445504014858",02-05-2026 16:55,51.31,MODERATE,48.69,33.47,DRY_STRESS,54.86,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-19-25,24.675170679123237,87.27247336796154,0.057377953,-0.103649185,0.4145991922690733,5.737795331625395,28,-0.134525829,-0.149873306,-0.082554,29,0.0309,74,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,39746.44,0,36379.81,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3960211050034755,-0.134525829,0,STABLE,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,26,0,0,0,22.55,LOW,Routine monitoring,"https://www.google.com/maps?q=24.675170679123234,87.27247336796154",02-05-2026 16:55,57.18,MODERATE,42.82,28.05,DRY_STRESS,60.73,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-29-32,24.76500179662233,87.34177978269608,0.295914,-0.089025546,0.3934748004277518,29.591399961359105,30,-0.117360995,-0.129184679,-0.089025546,29,0.0283,85,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,28730.74,0,25197.72,0,0,NONE,0,,0,FALSE,NO_FIRE,0.369759116,-0.117360995,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,15,0,0,0,19.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.76500179662233,87.34177978269608",02-05-2026 16:55,54.83,MODERATE,45.17,30.14,DRY_STRESS,58.35,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.06,LOW,Continue monitoring,02-05-2026 16:55
GD-68-46,25.115343154868803,87.48039261216516,0.076432133,-0.056352109,0.3495418069546094,7.643213294822009,35,-0.052139841,-0.059177049,-0.023633,29,-0.0042,6,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,11843.97,0,16398.2,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3591327112516314,-0.052139841,0,STABLE,STABLE,NO_REPEATED_FIRE,35,STRESSED,65,94,0,0,0,44.45,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.115343154868803,87.48039261216516",02-05-2026 16:55,49.95,MODERATE,50.05,34.81,DRY_STRESS,53.45,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.05,LOW,Continue monitoring,02-05-2026 16:55
GD-38-06,24.845849802371514,87.08435595653921,0.071142146,-0.077866569,0.3785304557604302,7.114214552570705,32,-0.089207565,-0.124854,-0.057592906,29,0.0113,75,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,33818.91,0,32220.51,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3748737665765075,-0.089207565,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,25,0,0,0,23,LOW,Routine monitoring,"https://www.google.com/maps?q=24.845849802371514,87.08435595653921",02-05-2026 16:55,53.17,MODERATE,46.83,31.73,DRY_STRESS,56.68,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.05,LOW,Continue monitoring,02-05-2026 16:55
GD-66-07,25.097376931368988,87.09425687292986,0.1111059321159451,-0.040994335,0.3287394225240705,11.110593211594518,37,-0.066495714,-0.09614,-0.040994335,29,0.0255,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,25216.34,0,28954.6,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3298667667650546,-0.066495714,0,STABLE,STABLE,NO_REPEATED_FIRE,33,STRESSED,67,0,0,0,0,16.75,LOW,Routine monitoring,"https://www.google.com/maps?q=25.097376931368988,87.09425687292986",02-05-2026 16:55,47.64,MODERATE,52.36,37,DRY_STRESS,51.15,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.05,LOW,Continue monitoring,02-05-2026 16:55
GD-44-12,24.89974847287097,87.14376145,0.095640122,-0.069306168,0.3672769810974807,9.56401224,33,-0.089243611,-0.106405,-0.069306168,29,0.0199,79,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,25465.34,0,24094.42,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3614761468690856,-0.089243611,0,STABLE,STABLE,NO_REPEATED_FIRE,37,STRESSED,63,21,0,0,0,22.05,LOW,Routine monitoring,"https://www.google.com/maps?q=24.89974847287097,87.1437614548831",02-05-2026 16:55,51.92,MODERATE,48.08,32.96,DRY_STRESS,55.4,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.04,LOW,Continue monitoring,02-05-2026 16:55
GD-62-16,25.061444484369343,87.18336512,0.165084563,-0.062999988,0.3587137290239371,16.508456327506206,34,-0.072263315,-0.108878,-0.062999988,29,0.0093,97,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,15701.8,0,19128.7,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3571494224712421,-0.072263315,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,3,0,0,0,16.9,LOW,Routine monitoring,"https://www.google.com/maps?q=25.061444484369343,87.1833651204457",02-05-2026 16:55,50.97,MODERATE,49.03,33.86,DRY_STRESS,54.45,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.04,LOW,Continue monitoring,02-05-2026 16:55
GD-36-49,24.82788358,87.51009536133711,0.3996416880159399,-0.097915913,0.406430119,39.96416880159399,29,-0.094236544,-0.101347649,-0.08050352,28,-0.0037,7,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,25275.2,0,22418.83,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4020949820023495,-0.094236544,0,STABLE,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,93,0,0,0,42.65,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.8278835788717,87.51009536133711",02-05-2026 16:55,56.27,MODERATE,43.73,28.87,DRY_STRESS,59.69,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.03,LOW,Continue monitoring,02-05-2026 16:55
GD-47-17,24.92669781,87.19326603683636,0.2209362895828424,-0.077864521,0.3790913234773088,22.09362895828424,32,-0.08380505,-0.090138449,-0.074653585,29,0.0059,30,VERY_DRY,GRID_HISTORY_CALIBRATED,19656.19,0,18299.98,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3821960376626512,-0.08380505,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,70,0,0,0,36.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.9266978081207,87.19326603683636",02-05-2026 16:55,53.23,MODERATE,46.77,31.73,DRY_STRESS,56.68,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.03,LOW,Continue monitoring,02-05-2026 16:55
GD-18-18,24.666187567373328,87.20316695,0.1965116527308307,-0.093452583,0.4003704697970704,19.65116527308307,30,-0.110464368,-0.118751928,-0.093452583,29,0.017,56,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,42713.85,0,39624.99,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3919299644804417,-0.110464368,0,STABLE,STABLE,NO_REPEATED_FIRE,40,MODERATE,60,44,0,0,0,28.2,LOW,Routine monitoring,"https://www.google.com/maps?q=24.666187567373328,87.203166953227",02-05-2026 16:55,55.6,MODERATE,44.4,29.51,DRY_STRESS,59.02,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.03,LOW,Continue monitoring,02-05-2026 16:55
GD-50-46,24.95364714337043,87.48039261216516,0.2415478841157659,-0.084905017,0.3889254428416234,24.15478841157659,31,-0.092085254,-0.102044506,-0.052206,29,0.0072,39,DRY,GRID_HISTORY_CALIBRATED,12099.06,0,10843.53,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3795833877570587,-0.092085254,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,61,0,0,0,33.55,LOW,Routine monitoring,"https://www.google.com/maps?q=24.95364714337043,87.48039261216516",02-05-2026 16:55,54.33,MODERATE,45.67,30.73,DRY_STRESS,57.74,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.02,LOW,Continue monitoring,02-05-2026 16:55
GD-72-12,25.151275601868445,87.14376145,0.066483798,-0.042714795,0.3321111825756394,6.6483798208012725,37,-0.054948303,-0.065635,-0.042714795,24,0.0122,51,DRY,GRID_HISTORY_CALIBRATED,22711.79,0,27708.48,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3247762768114646,-0.054948303,0,STABLE,STABLE,NO_REPEATED_FIRE,33,STRESSED,67,49,0,0,0,31.45,LOW,Routine monitoring,"https://www.google.com/maps?q=25.151275601868445,87.1437614548831",02-05-2026 16:55,48.01,MODERATE,51.99,36.76,DRY_STRESS,51.41,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.02,LOW,Continue monitoring,02-05-2026 16:55
GD-11-16,24.60330578512396,87.18336512,0.1317125066714106,-0.085727515,0.3903944612293945,13.171250667141068,31,-0.086747945,-0.096603967,-0.064855,29,0.001,27,VERY_DRY,GRID_HISTORY_CALIBRATED,49935.31,0,46821.07,0,0,NONE,0,,0,FALSE,NO_FIRE,0.390918825,-0.086747945,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,73,0,0,0,37.15,LOW,Routine monitoring,"https://www.google.com/maps?q=24.60330578512396,87.1833651204457",02-05-2026 16:55,54.49,MODERATE,45.51,30.61,DRY_STRESS,57.86,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.01,LOW,Continue monitoring,02-05-2026 16:55
GD-09-13,24.585339561624146,87.15366237127375,0.1439366796449294,-0.066541693,0.3643798529672836,14.393667964492945,33,-0.070505013,-0.080092493,-0.058867751,29,0.004,32,VERY_DRY,GRID_HISTORY_CALIBRATED,52888.48,0,49840.06,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3673158938910683,-0.070505013,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,68,0,0,0,36.4,LOW,Routine monitoring,"https://www.google.com/maps?q=24.585339561624142,87.15366237127375",02-05-2026 16:55,51.6,MODERATE,48.4,33.35,DRY_STRESS,54.98,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.01,LOW,Continue monitoring,02-05-2026 16:55
GD-64-40,25.079410707869165,87.42098711382127,0.010153003,-0.053800123,0.3922583956863302,1.0153003131226863,35,-0.059545031,-0.067699957,-0.016823,24,0.0057,32,VERY_DRY,GRID_HISTORY_CALIBRATED,4759.6,0,9807.02,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3935375988992009,-0.059545031,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,68,0,0,0,35.65,LOW,Routine monitoring,"https://www.google.com/maps?q=25.079410707869165,87.42098711382127",02-05-2026 16:55,54.7,MODERATE,45.3,35.17,DRY_STRESS,53.07,20,MODERATE_DISTANCE,0,NO_ACTIVE_FIRE,5,32.01,LOW,Continue monitoring,02-05-2026 16:55
GD-33-47,24.80093424362197,87.49029352855581,0.1064251912471094,-0.078165501,0.3802145124057219,10.642519124710946,32,-0.086720842,-0.098341384,-0.064066,29,0.0086,45,DRY,GRID_HISTORY_CALIBRATED,27133.63,0,23881.68,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3720792115949437,-0.086720842,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,55,0,0,0,32,LOW,Routine monitoring,"https://www.google.com/maps?q=24.80093424362197,87.49029352855581",02-05-2026 16:55,53.36,MODERATE,46.64,31.69,DRY_STRESS,56.72,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.01,LOW,Continue monitoring,02-05-2026 16:55
GD-20-23,24.684153790873143,87.25267153518026,0.1054841150984224,-0.097918888,0.4067795345711344,10.548411509842245,29,-0.128783814,-0.140325199,-0.097918888,29,0.0309,90,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,39255.66,0,36016.95,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3883209288283415,-0.128783814,0,STABLE,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,10,0,0,0,17.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.684153790873143,87.25267153518026",02-05-2026 16:55,56.31,MODERATE,43.69,28.87,DRY_STRESS,59.69,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32.01,LOW,Continue monitoring,02-05-2026 16:55
GD-76-42,25.18720804886808,87.44078894660257,0.2162586728340147,-0.066180361,0.3642586117773885,21.62586728340147,33,-0.056261185,-0.066180361,-0.038732448,29,-0.0099,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,16318.77,0,21698.85,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3768594433321162,-0.056261185,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,100,0,0,0,46,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.18720804886808,87.44078894660257",02-05-2026 16:55,51.58,MODERATE,48.42,33.4,DRY_STRESS,54.93,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32,LOW,Continue monitoring,02-05-2026 16:55
GD-25-02,24.72906934962269,87.04475229097663,0.1435240302608289,-0.0847409,0.3892417040373032,14.352403026082891,31,-0.095389654,-0.105458799,-0.080417,29,0.0106,46,DRY,GRID_HISTORY_CALIBRATED,45435.33,0,43247.48,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3843221211843719,-0.095389654,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,54,0,0,0,31.45,LOW,Routine monitoring,"https://www.google.com/maps?q=24.729069349622694,87.04475229097663",02-05-2026 16:55,54.36,MODERATE,45.64,30.75,DRY_STRESS,57.71,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32,LOW,Continue monitoring,02-05-2026 16:55
GD-39-33,24.85483291412142,87.35168069908673,0.1322403652162148,-0.080841358,0.3843015261352709,13.224036521621484,31,-0.09416714,-0.105131959,-0.055177,29,0.0133,54,DRY,GRID_HISTORY_CALIBRATED,18735.34,0,15204.72,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3796109057331371,-0.09416714,0,STABLE,STABLE,NO_REPEATED_FIRE,38,STRESSED,62,46,0,0,0,29.3,LOW,Routine monitoring,"https://www.google.com/maps?q=24.85483291412142,87.35168069908673",02-05-2026 16:55,53.81,MODERATE,46.19,31.31,DRY_STRESS,57.13,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32,LOW,Continue monitoring,02-05-2026 16:55
GD-31-15,24.782968020122148,87.17346420405505,0.1316637485461291,-0.08255574,0.3865750378393098,13.166374854612911,31,-0.083528545,-0.123126,-0.07500486,29,0.001,86,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,32586.19,0,29991.7,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3877794211302716,-0.083528545,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,14,0,0,0,19.45,LOW,Routine monitoring,"https://www.google.com/maps?q=24.782968020122148,87.17346420405505",02-05-2026 16:55,54.06,MODERATE,45.94,31.06,DRY_STRESS,57.38,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32,LOW,Continue monitoring,02-05-2026 16:55
GD-80-04,25.22314049586772,87.06455412375792,0.1104383561643833,-0.022916785,0.3058461594523793,11.043835616438336,40,-0.037914329,-0.068244,-0.022916785,29,0.015,96,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,33733.87,0,38921.25,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3531493810442764,-0.037914329,0,STABLE,STABLE,NO_REPEATED_FIRE,31,STRESSED,69,4,0,0,0,18.45,LOW,Routine monitoring,"https://www.google.com/maps?q=25.223140495867717,87.06455412375792",02-05-2026 16:55,45.09,MODERATE,54.91,39.58,DRY_STRESS,48.44,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,32,LOW,Continue monitoring,02-05-2026 16:55
GD-81-39,25.232123607617623,87.41108619743062,0.1282879556991227,-0.06326066,0.3607261754224411,12.828795569912272,34,-0.061269939,-0.06326066,-0.054344228,23,-0.002,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,20434.11,0,25878.38,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3753430500910596,-0.061269939,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,100,0,0,0,46,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.232123607617623,87.41108619743062",02-05-2026 16:55,51.19,MODERATE,48.81,33.82,DRY_STRESS,54.49,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.99,LOW,Continue monitoring,02-05-2026 16:55
GD-40-01,24.863816025871337,87.03485137458597,0.1666317986421389,-0.06127072,0.3579706019616546,16.66317986421389,34,-0.077148466,-0.123801,-0.06127072,29,0.0159,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,36797.66,0,35747.3,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3491200073151864,-0.077148466,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,0,0,0,0,16,LOW,Routine monitoring,"https://www.google.com/maps?q=24.863816025871337,87.03485137458597",02-05-2026 16:55,50.89,MODERATE,49.11,34.1,DRY_STRESS,54.19,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.99,LOW,Continue monitoring,02-05-2026 16:55
GD-13-23,24.621272008623777,87.25267153518026,0.1362842910514144,-0.101893119,0.4138336169851196,13.628429105141446,28,-0.112482544,-0.156348,-0.101893119,29,0.0106,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,46007.79,0,42670.02,0,0,NONE,0,,0,FALSE,NO_FIRE,0.4058911067227506,-0.112482544,0,STABLE,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,0,0,0,0,14.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.621272008623777,87.25267153518026",02-05-2026 16:55,57.09,MODERATE,42.91,28.3,DRY_STRESS,60.38,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.99,LOW,Continue monitoring,02-05-2026 16:55
GD-26-30,24.73805246,87.32197794991478,0.2136751467710362,-0.10269219,0.4152349259781814,21.36751467710362,28,-0.139785297,-0.15202526,-0.10269219,29,0.0371,100,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,31966.45,0,28449.72,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3829227508931988,-0.139785297,0,STABLE,STABLE,NO_REPEATED_FIRE,42,MODERATE,58,0,0,0,0,14.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.7380524613726,87.32197794991478",02-05-2026 16:55,57.25,MODERATE,42.75,28.19,DRY_STRESS,60.54,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.99,LOW,Continue monitoring,02-05-2026 16:55
GD-56-32,25.00754581386989,87.34177978269608,0.3343148103999793,-0.070475872,0.4156680947213046,33.43148103999793,33,-0.086666584,-0.10153733,-0.041303,29,0.0162,57,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,2466.46,17.78,2177.72,27.41,40.32,MEDIUM,0,,0,FALSE,NO_FIRE,0.4127077823265995,-0.086666584,0,STABLE,STABLE,NO_REPEATED_FIRE,42,MODERATE,58,43,40.32,0,0,35.46,LOW,Routine monitoring,"https://www.google.com/maps?q=25.007545813869886,87.34177978269608",02-05-2026 16:55,57.3,MODERATE,42.7,32.79,DRY_STRESS,55.57,20,MODERATE_DISTANCE,0,NO_ACTIVE_FIRE,5,31.98,LOW,Continue monitoring,02-05-2026 16:55
GD-41-17,24.872799137621243,87.19326603683636,0.018145894,-0.073397408,0.3746408743306813,1.8145894428674216,32,-0.083100884,-0.089166331,-0.073397408,23,0.0097,37,DRY,GRID_HISTORY_CALIBRATED,23558.82,0,21465.73,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3725921018562808,-0.083100884,0,STABLE,STABLE,NO_REPEATED_FIRE,37,STRESSED,63,63,0,0,0,34.65,LOW,Routine monitoring,"https://www.google.com/maps?q=24.872799137621243,87.19326603683636",02-05-2026 16:55,52.74,MODERATE,47.26,32.37,DRY_STRESS,56.01,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.98,LOW,Continue monitoring,02-05-2026 16:55
GD-28-37,24.756018684872423,87.39128436464932,0.2059932396370743,-0.096114628,0.4052375554874982,20.59932396370743,29,-0.129183955,-0.145342793,-0.037192,29,0.0331,51,DRY,GRID_HISTORY_CALIBRATED,29586.33,0,26060.54,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3763044979283148,-0.129183955,0,STABLE,STABLE,NO_REPEATED_FIRE,41,MODERATE,59,49,0,0,0,29.45,LOW,Routine monitoring,"https://www.google.com/maps?q=24.756018684872423,87.39128436464932",02-05-2026 16:55,56.14,MODERATE,43.86,29.13,DRY_STRESS,59.42,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,31.98,LOW,Continue monitoring,02-05-2026 16:55
